-6.4308636781066127e+01 dof=242   VX_0 n=45    x=4.93287    y=0.396919    1.7198032228247291e-13
 2.0080628183824170e-01 dof=243   VY_0 n=45    x=4.93287    y=0.396919   -5.7087070633522149e-13
 1.1161281140628403e+00 dof=244   DMX_0 n=45    x=4.93287    y=0.396919   -1.4515561022728065e-13
-2.9716154454347925e-02 dof=245   DMY_0 n=45    x=4.93287    y=0.396919    2.7003370420436676e-14
-1.9352992769009842e+02 dof=246    P_0 n=45    x=4.93287    y=0.396919   -3.5500188689121910e-12
-6.5421990092495562e+01 dof=247   VX_0 n=46    x=3.94629    y=0.397535    4.8000711704815360e-16
 5.8930264886301220e-01 dof=248   VY_0 n=46    x=3.94629    y=0.397535   -5.6517042378355674e-13
 9.5377179387691835e-01 dof=249   DMX_0 n=46    x=3.94629    y=0.397535   -2.1155304190523121e-13
-3.5404666819968691e-02 dof=250   DMY_0 n=46    x=3.94629    y=0.397535    3.7693273871935196e-14
-1.5919782709383759e+02 dof=251    P_0 n=46    x=3.94629    y=0.397535   -4.6203218861372092e-12
-6.5919409021363037e+01 dof=252   VX_0 n=47    x=2.95972    y=0.398151   -8.3224203886781886e-15
 7.1500531820147406e-01 dof=253   VY_0 n=47    x=2.95972    y=0.398151   -1.2005634593625727e-12
 7.4550809125524609e-01 dof=254   DMX_0 n=47    x=2.95972    y=0.398151   -3.2044025438323465e-13
-3.3242785883939058e-02 dof=255   DMY_0 n=47    x=2.95972    y=0.398151    2.6755753324594669e-14
-1.2062734452507028e+02 dof=256    P_0 n=47    x=2.95972    y=0.398151   -5.3486653252060502e-12
-6.5862484289488918e+01 dof=257   VX_0 n=48    x=1.97315    y=0.398767    1.4396096161041822e-13
 8.2873801619561571e-01 dof=258   VY_0 n=48    x=1.97315    y=0.398767   -7.5302979390018776e-13
 5.1007500007114603e-01 dof=259   DMX_0 n=48    x=1.97315    y=0.398767   -3.3879699754966572e-13
-2.4920004750596563e-02 dof=260   DMY_0 n=48    x=1.97315    y=0.398767    5.3704536358912831e-15
-8.3082051381956973e+01 dof=261    P_0 n=48    x=1.97315    y=0.398767   -4.6052268149382356e-12
-6.6376151127200913e+01 dof=262   VX_0 n=49    x=0.986574   y=0.399384    2.9547845885112511e-13
 1.1478395324819337e+00 dof=263   VY_0 n=49    x=0.986574   y=0.399384   -9.6625240755759991e-13
 2.6013498867429635e-01 dof=264   DMX_0 n=49    x=0.986574   y=0.399384   -2.9031161525981109e-13
-1.2571985924391437e-02 dof=265   DMY_0 n=49    x=0.986574   y=0.399384   -2.2712198262730153e-14
-3.7902443051091403e+01 dof=266    P_0 n=49    x=0.986574   y=0.399384   -2.9324353490001867e-12
-2.5906384438291660e+01 dof=267   VX_0 n=50    x=7.29773    y=0.792598    5.4550683132996758e-13
-2.6826869472105685e+01 dof=268   VY_0 n=50    x=7.29773    y=0.792598   -4.6457985546841887e-13
 1.4320880433734788e+00 dof=269   DMX_0 n=50    x=7.29773    y=0.792598   -5.3817682323867986e-14
-2.5023051891910807e-02 dof=270   DMY_0 n=50    x=7.29773    y=0.792598   -1.3235654237836668e-14
-3.0454986782562190e+02 dof=271    P_0 n=50    x=7.29773    y=0.792598   -2.1216825738836395e-13
-2.0767802055000530e+01 dof=272   VX_0 n=51    x=6.68723    y=0.793421    4.3831519139067611e-13
-1.6684066394035721e+01 dof=273   VY_0 n=51    x=6.68723    y=0.793421   -1.2003136072311620e-13
